Profile Name,Sent Utc Ts,Message Name,Channel,Country Iso Code,Account Locale,Email Locale,Title Name,Email Domain Name,Link Url,Click Utc Ts,Device Model,Click Cnt
Jane,2017-12-27 12:00:31,PUSH_NEW_ARRIVALS,PUSH,GB,,,Victor Frankenstein,GMAIL.COM,,,--,0
Jane,2017-12-22 14:23:51,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Toys That Made Us,GMAIL.COM,,,--,0
Jane,2017-12-22 14:23:51,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Toys That Made Us,GMAIL.COM,,,,0
Jane,2017-12-22 14:23:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Toys That Made Us,GMAIL.COM,,,,0
Jane,2017-12-21 14:13:02,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Black Mirror,GMAIL.COM,,,--,0
Jane,2017-12-21 14:07:25,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Black Mirror,GMAIL.COM,,,,0
Jane,2017-12-21 14:07:25,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Black Mirror,GMAIL.COM,,,,0
Jane,2017-12-20 12:23:10,PUSH_NEW_ARRIVALS,PUSH,GB,,,Bridge of Spies,GMAIL.COM,,,--,0
Jane,2017-12-20 12:14:20,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Bridge of Spies,GMAIL.COM,,,,0
Jane,2017-12-20 12:14:20,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Bridge of Spies,GMAIL.COM,,,,0
Jane,2017-12-15 15:00:07,PUSH_NEW_ARRIVALS,PUSH,GB,,,Discovering Bigfoot,GMAIL.COM,,,--,0
Jane,2017-12-15 15:00:06,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Discovering Bigfoot,GMAIL.COM,,,,0
Jane,2017-12-15 15:00:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Discovering Bigfoot,GMAIL.COM,,,,0
Jane,2017-12-14 12:43:03,PUSH_NEW_ARRIVALS,PUSH,GB,,,Back to the Future,GMAIL.COM,,,--,0
Jane,2017-12-14 12:30:30,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Back to the Future,GMAIL.COM,,,,0
Jane,2017-12-14 12:30:30,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Back to the Future,GMAIL.COM,,,,0
Jane,2017-12-13 12:07:29,PUSH_NEW_ARRIVALS,PUSH,GB,,,Upstart Crow,GMAIL.COM,,,--,0
Jane,2017-12-13 12:07:13,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Upstart Crow,GMAIL.COM,,,,0
Jane,2017-12-13 12:07:12,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Upstart Crow,GMAIL.COM,,,,0
Jane,2017-12-08 12:41:32,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,The Crown,GMAIL.COM,,,,0
Jane,2017-12-08 12:41:32,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,The Crown,GMAIL.COM,,,--,0
Jane,2017-12-08 12:41:32,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,The Crown,GMAIL.COM,,,,0
Jane,2017-12-07 12:18:55,PUSH_NEW_ARRIVALS,PUSH,GB,,,We Steal Secrets: The Story of WikiLeaks,GMAIL.COM,,,--,0
Jane,2017-12-07 12:03:54,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,We Steal Secrets: The Story of WikiLeaks,GMAIL.COM,,,,0
Jane,2017-12-07 12:03:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,We Steal Secrets: The Story of WikiLeaks,GMAIL.COM,,,,0
Jane,2017-12-02 12:25:59,PUSH_NEW_ARRIVALS,PUSH,GB,,,Daddy's Home,GMAIL.COM,,,--,0
Jane,2017-12-02 12:19:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Daddy's Home,GMAIL.COM,,,,0
Jane,2017-12-02 12:19:00,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Daddy's Home,GMAIL.COM,,,,0
Jane,2017-11-30 14:28:46,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,The Crown,GMAIL.COM,,,--,0
Jane,2017-11-30 14:08:13,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,The Crown,GMAIL.COM,,,,0
Jane,2017-11-30 14:08:12,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Crown,GMAIL.COM,,,,0
Jane,2017-11-26 12:18:19,PUSH_NEW_ARRIVALS,PUSH,GB,,,Burnt,GMAIL.COM,,,--,0
Jane,2017-11-26 12:12:51,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Burnt,GMAIL.COM,,,,0
Jane,2017-11-26 12:12:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Burnt,GMAIL.COM,,,,0
Jane,2017-11-22 12:12:48,PUSH_NEW_ARRIVALS,PUSH,GB,,,Hacksaw Ridge,GMAIL.COM,,,--,0
Jane,2017-11-22 12:07:15,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Hacksaw Ridge,GMAIL.COM,,,,0
Jane,2017-11-22 12:07:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hacksaw Ridge,GMAIL.COM,,,,0
Jane,2017-11-21 12:07:10,PUSH_NEW_ARRIVALS,PUSH,GB,,,Steve Jobs,GMAIL.COM,,,--,0
Jane,2017-11-21 12:03:05,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Steve Jobs,GMAIL.COM,,,,0
Jane,2017-11-21 12:03:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Steve Jobs,GMAIL.COM,,,,0
Jane,2017-11-17 12:09:28,PUSH_NEW_ARRIVALS,PUSH,GB,,,Shot in the Dark,GMAIL.COM,,,--,0
Jane,2017-11-17 10:04:00,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Shot in the Dark,GMAIL.COM,,,,0
Jane,2017-11-17 10:04:00,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Shot in the Dark,GMAIL.COM,,,,0
Jane,2017-11-13 14:25:36,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Saving Capitalism,GMAIL.COM,,,--,0
Jane,2017-11-13 14:19:23,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Saving Capitalism,GMAIL.COM,,,,0
Jane,2017-11-13 14:19:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Saving Capitalism,GMAIL.COM,,,,0
Jane,2017-11-12 03:47:53,PRICE_CHANGE_CONFIRMATION,EMAIL,GB,,,,GMAIL.COM,,,,0
Jane,2017-11-12 01:55:24,PRICE_CHANGE_ANNOUNCEMENT_EMAIL,EMAIL,GB,,,,GMAIL.COM,,,,0
Jane,2017-11-10 14:07:34,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",GMAIL.COM,,,--,0
Jane,2017-11-09 14:08:18,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",GMAIL.COM,,,,0
Jane,2017-11-09 14:08:17,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,"Jim & Andy: The Great Beyond - Featuring a Very Special, Contractually Obligated Mention of Tony Clifton",GMAIL.COM,,,,0
Jane,2017-11-01 13:19:02,PUSH_NEW_ARRIVALS,PUSH,GB,,,Bronson,GMAIL.COM,,,--,0
Jane,2017-11-01 13:19:01,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Bronson,GMAIL.COM,,,,0
Jane,2017-11-01 13:19:01,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Bronson,GMAIL.COM,,,,0
Jane,2017-10-27 13:05:15,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Joan Didion: The Center Will Not Hold,GMAIL.COM,,,,0
Jane,2017-10-27 13:05:15,PUSH_NEW_ARRIVALS,PUSH,GB,,,Joan Didion: The Center Will Not Hold,GMAIL.COM,,,--,0
Jane,2017-10-27 13:05:15,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Joan Didion: The Center Will Not Hold,GMAIL.COM,,,,0
Jane,2017-10-27 12:32:55,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,Stranger Things,GMAIL.COM,,,--,0
Jane,2017-10-27 12:32:55,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Stranger Things,GMAIL.COM,,,,0
Jane,2017-10-27 12:32:55,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Stranger Things,GMAIL.COM,,,,0
Jane,2017-10-20 11:09:56,PUSH_NEW_ARRIVALS,PUSH,GB,,,One of Us,GMAIL.COM,,,--,0
Jane,2017-10-20 08:22:53,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,One of Us,GMAIL.COM,,,,0
Jane,2017-10-20 08:22:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,One of Us,GMAIL.COM,,,,0
Jane,2017-10-19 13:21:40,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Stranger Things,GMAIL.COM,,,,0
Jane,2017-10-19 11:00:38,PUSH_NEW_ARRIVALS,PUSH,GB,,,American Sniper,GMAIL.COM,,,--,0
Jane,2017-10-19 11:00:37,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,American Sniper,GMAIL.COM,,,,0
Jane,2017-10-19 11:00:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,American Sniper,GMAIL.COM,,,,0
Jane,2017-10-13 11:52:36,PUSH_NEW_ARRIVALS,PUSH,GB,,,Kingdom of Us,GMAIL.COM,,,--,0
Jane,2017-10-13 11:52:36,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Kingdom of Us,GMAIL.COM,,,,0
Jane,2017-10-13 11:52:36,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Kingdom of Us,GMAIL.COM,,,,0
Jane,2017-10-12 13:14:42,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,The Day I Met El Chapo,GMAIL.COM,,,--,0
Jane,2017-10-12 13:00:48,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,The Day I Met El Chapo,GMAIL.COM,,,,0
Jane,2017-10-12 13:00:48,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Day I Met El Chapo,GMAIL.COM,,,,0
Jane,2017-10-06 11:10:40,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Death and Life of Marsha P. Johnson,GMAIL.COM,,,--,0
Jane,2017-10-06 11:10:33,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Death and Life of Marsha P. Johnson,GMAIL.COM,,,,0
Jane,2017-10-06 11:10:33,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Death and Life of Marsha P. Johnson,GMAIL.COM,,,,0
Jane,2017-09-18 11:10:14,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Everest,GMAIL.COM,,,,0
Jane,2017-09-18 11:10:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Everest,GMAIL.COM,,,,0
Jane,2017-09-16 11:43:02,PUSH_NEW_EPISODE_ALERT,PUSH,GB,,,Rick and Morty,GMAIL.COM,,,--,0
Jane,2017-09-16 11:25:25,INAPP_NEW_EPISODE_ALERT,NOTIFICATIONS,GB,,,Rick and Morty,GMAIL.COM,,,,0
Jane,2017-09-15 11:45:30,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Time: The Kalief Browder Story,GMAIL.COM,,,,0
Jane,2017-09-15 11:45:29,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Time: The Kalief Browder Story,GMAIL.COM,,,,0
Jane,2017-09-12 11:09:38,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Heroin(e),GMAIL.COM,,,,0
Jane,2017-09-12 11:09:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Heroin(e),GMAIL.COM,,,,0
Jane,2017-09-09 13:06:47,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Time: The Kalief Browder Story,GMAIL.COM,,,--,0
Jane,2017-09-08 18:51:00,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Time: The Kalief Browder Story,GMAIL.COM,,,,0
Jane,2017-09-08 18:51:00,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Time: The Kalief Browder Story,GMAIL.COM,,,,0
Jane,2017-09-08 18:24:53,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Spectre,GMAIL.COM,,,,0
Jane,2017-09-08 18:24:53,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Spectre,GMAIL.COM,,,,0
Jane,2017-09-08 17:35:16,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Confession Tapes,GMAIL.COM,,,,0
Jane,2017-09-08 17:35:16,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Confession Tapes,GMAIL.COM,,,,0
Jane,2017-09-02 11:31:49,PUSH_NEW_EPISODE_ALERT,PUSH,GB,,,Rick and Morty,GMAIL.COM,,,--,0
Jane,2017-09-02 11:31:49,INAPP_NEW_EPISODE_ALERT,NOTIFICATIONS,GB,,,Rick and Morty,GMAIL.COM,,,,0
Jane,2017-09-01 16:35:02,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Narcos,GMAIL.COM,,,,0
Jane,2017-09-01 16:35:01,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,Narcos,GMAIL.COM,,,--,0
Jane,2017-09-01 16:35:01,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Narcos,GMAIL.COM,,,,0
Jane,2017-08-31 13:01:44,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,The Confession Tapes,GMAIL.COM,,,,0
Jane,2017-08-31 13:01:44,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,The Confession Tapes,GMAIL.COM,,,--,0
Jane,2017-08-31 13:01:43,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Confession Tapes,GMAIL.COM,,,,0
Jane,2017-08-24 13:48:41,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Resurface,GMAIL.COM,,,--,0
Jane,2017-08-24 13:48:40,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Resurface,GMAIL.COM,,,,0
Jane,2017-08-24 13:48:40,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Resurface,GMAIL.COM,,,,0
Jane,2017-08-17 13:17:31,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Dragons: Race to the Edge,GMAIL.COM,,,,0
Jane,2017-08-04 16:22:14,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Icarus,GMAIL.COM,,,,0
Jane,2017-08-04 16:22:14,PUSH_NEW_ARRIVALS,PUSH,GB,,,Icarus,GMAIL.COM,,,--,0
Jane,2017-08-04 16:22:13,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Icarus,GMAIL.COM,,,,0
Jane,2017-08-01 14:52:26,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Beach,GMAIL.COM,,,--,0
Jane,2017-08-01 14:52:26,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,The Beach,GMAIL.COM,,,,0
Jane,2017-08-01 14:52:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,The Beach,GMAIL.COM,,,,0
Jane,2017-07-27 13:07:47,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Icarus,GMAIL.COM,,,--,0
Jane,2017-07-27 13:07:21,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Icarus,GMAIL.COM,,,,0
Jane,2017-07-27 13:07:21,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Icarus,GMAIL.COM,,,,0
Jane,2017-07-23 11:22:27,PUSH_NEW_ARRIVALS,PUSH,GB,,,Deepwater Horizon,GMAIL.COM,,,--,0
Jane,2017-07-23 11:22:27,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Deepwater Horizon,GMAIL.COM,,,,0
Jane,2017-07-23 11:22:27,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Deepwater Horizon,GMAIL.COM,,,,0
Jane,2017-07-21 12:26:05,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Ozark,GMAIL.COM,,,,0
Jane,2017-07-21 12:26:05,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Ozark,GMAIL.COM,,,,0
Jane,2017-07-21 12:26:05,PUSH_NEW_ARRIVALS,PUSH,GB,,,Ozark,GMAIL.COM,,,--,0
Jane,2017-07-14 16:02:45,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Friends from College,GMAIL.COM,,,,0
Jane,2017-07-14 16:02:45,PUSH_NEW_ARRIVALS,PUSH,GB,,,Friends from College,GMAIL.COM,,,--,0
Jane,2017-07-14 16:02:44,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Friends from College,GMAIL.COM,,,,0
Jane,2017-07-13 13:11:57,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Ozark,GMAIL.COM,,,--,0
Jane,2017-07-13 13:11:56,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Ozark,GMAIL.COM,,,,0
Jane,2017-07-13 13:11:56,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Ozark,GMAIL.COM,,,,0
Jane,2017-07-06 13:24:29,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,To the Bone,GMAIL.COM,,,,0
Jane,2017-07-06 13:24:28,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,To the Bone,GMAIL.COM,,,,0
Jane,2017-07-02 11:08:53,PUSH_NEW_ARRIVALS,PUSH,GB,,,Asian Provocateur,GMAIL.COM,,,--,0
Jane,2017-07-01 19:09:35,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Asian Provocateur,GMAIL.COM,,,,0
Jane,2017-07-01 19:09:35,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Asian Provocateur,GMAIL.COM,,,,0
Jane,2017-06-23 13:03:48,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Nobody Speak: Trials of the Free Press,GMAIL.COM,,,,0
Jane,2017-06-23 13:03:48,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Nobody Speak: Trials of the Free Press,GMAIL.COM,,,,0
Jane,2017-06-19 11:28:10,PUSH_NEW_ARRIVALS,PUSH,GB,,,Jurassic World,GMAIL.COM,,,--,0
Jane,2017-06-19 11:21:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Jurassic World,GMAIL.COM,,,,0
Jane,2017-06-19 11:21:47,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Jurassic World,GMAIL.COM,,,,0
Jane,2017-06-16 07:34:28,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Nobody Speak: Trials of the Free Press,GMAIL.COM,,,,0
Jane,2017-06-16 07:34:28,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Nobody Speak: Trials of the Free Press,GMAIL.COM,,,,0
Jane,2017-06-13 11:04:01,PUSH_NEW_ARRIVALS,PUSH,GB,,,"Oh, Hello On Broadway",GMAIL.COM,,,--,0
Jane,2017-06-13 09:14:48,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,"Oh, Hello On Broadway",GMAIL.COM,,,,0
Jane,2017-06-13 09:14:47,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,"Oh, Hello On Broadway",GMAIL.COM,,,,0
Jane,2017-05-30 12:53:06,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,House of Cards,GMAIL.COM,,,,0
Jane,2017-05-30 12:53:06,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,House of Cards,GMAIL.COM,,,,0
Jane,2017-05-30 12:53:06,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,House of Cards,GMAIL.COM,,,--,0
Jane,2017-05-26 12:35:10,PUSH_NEW_ARRIVALS,PUSH,GB,,,Joshua: Teenager vs. Superpower,GMAIL.COM,,,--,0
Jane,2017-05-26 12:35:10,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Joshua: Teenager vs. Superpower,GMAIL.COM,,,,0
Jane,2017-05-26 12:35:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Joshua: Teenager vs. Superpower,GMAIL.COM,,,,0
Jane,2017-05-23 13:02:42,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Sarah Silverman A Speck of Dust,GMAIL.COM,,,--,0
Jane,2017-05-23 06:21:10,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Sarah Silverman A Speck of Dust,GMAIL.COM,,,,0
Jane,2017-05-23 06:21:10,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Sarah Silverman A Speck of Dust,GMAIL.COM,,,,0
Jane,2017-05-16 11:21:20,PUSH_NEW_ARRIVALS,PUSH,GB,,,Tracy Morgan: Staying Alive,GMAIL.COM,,,--,0
Jane,2017-05-16 08:59:38,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Tracy Morgan: Staying Alive,GMAIL.COM,,,,0
Jane,2017-05-16 08:59:37,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Tracy Morgan: Staying Alive,GMAIL.COM,,,,0
Jane,2017-05-12 13:51:23,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Get Me Roger Stone,GMAIL.COM,,,,0
Jane,2017-05-12 13:51:23,PUSH_NEW_ARRIVALS,PUSH,GB,,,Get Me Roger Stone,GMAIL.COM,,,--,0
Jane,2017-05-12 13:51:23,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Get Me Roger Stone,GMAIL.COM,,,,0
Jane,2017-05-11 13:18:29,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,The Keepers,GMAIL.COM,,,--,0
Jane,2017-05-11 13:14:13,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,The Keepers,GMAIL.COM,,,,0
Jane,2017-05-11 13:14:13,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,The Keepers,GMAIL.COM,,,,0
Jane,2017-05-02 11:14:04,PUSH_NEW_ARRIVALS,PUSH,GB,,,Maria Bamford: Old Baby,GMAIL.COM,,,--,0
Jane,2017-05-02 09:40:55,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Maria Bamford: Old Baby,GMAIL.COM,,,,0
Jane,2017-05-02 09:40:55,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Maria Bamford: Old Baby,GMAIL.COM,,,,0
Jane,2017-04-28 14:26:54,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Casting JonBenet,GMAIL.COM,,,,0
Jane,2017-04-28 14:26:54,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Casting JonBenet,GMAIL.COM,,,,0
Jane,2017-04-28 14:26:54,PUSH_NEW_ARRIVALS,PUSH,GB,,,Casting JonBenet,GMAIL.COM,,,--,0
Jane,2017-04-22 11:19:04,PUSH_NEW_ARRIVALS,PUSH,GB,,,Secrets of Scotland Yard,GMAIL.COM,,,--,0
Jane,2017-04-22 11:07:50,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Secrets of Scotland Yard,GMAIL.COM,,,,0
Jane,2017-04-22 11:07:50,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Secrets of Scotland Yard,GMAIL.COM,,,,0
Jane,2017-04-22 11:04:33,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,Tales by Light,GMAIL.COM,,,--,0
Jane,2017-04-21 18:54:40,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Tales by Light,GMAIL.COM,,,,0
Jane,2017-04-21 18:54:40,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Tales by Light,GMAIL.COM,,,,0
Jane,2017-04-21 12:19:07,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Hot Girls Wanted: Turned On,GMAIL.COM,,,,0
Jane,2017-04-21 12:19:07,PUSH_NEW_ARRIVALS,PUSH,GB,,,Hot Girls Wanted: Turned On,GMAIL.COM,,,--,0
Jane,2017-04-21 12:19:06,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Hot Girls Wanted: Turned On,GMAIL.COM,,,,0
Jane,2017-04-20 13:12:50,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Dear White People,GMAIL.COM,,,--,0
Jane,2017-04-20 13:12:50,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Dear White People,GMAIL.COM,,,,0
Jane,2017-04-20 13:12:49,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Dear White People,GMAIL.COM,,,,0
Jane,2017-04-14 11:01:57,PUSH_NEW_ARRIVALS,PUSH,GB,,,Mystery Science Theater 3000,GMAIL.COM,,,--,0
Jane,2017-04-14 10:51:25,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Mystery Science Theater 3000,GMAIL.COM,,,,0
Jane,2017-04-14 10:51:25,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Mystery Science Theater 3000,GMAIL.COM,,,,0
Jane,2017-04-11 11:25:22,PUSH_NEW_ARRIVALS,PUSH,GB,,,Kevin Hart: What Now?,GMAIL.COM,,,--,0
Jane,2017-04-11 11:03:08,PUSH_NEW_SEASON_ALERT,PUSH,GB,,,Better Call Saul,GMAIL.COM,,,--,0
Jane,2017-04-11 08:41:14,EMAIL_NEW_SEASON_ALERT,EMAIL,GB,,,Better Call Saul,GMAIL.COM,,,,0
Jane,2017-04-11 08:41:13,INAPP_NEW_SEASON_ALERT,NOTIFICATIONS,GB,,,Better Call Saul,GMAIL.COM,,,,0
Jane,2017-04-11 08:01:26,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Kevin Hart: What Now?,GMAIL.COM,,,,0
Jane,2017-04-11 08:01:26,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Kevin Hart: What Now?,GMAIL.COM,,,,0
Jane,2017-04-04 13:14:48,PUSH_ORIGINALS_PREPROMOTE,PUSH,GB,,,Better Call Saul,GMAIL.COM,,,--,0
Jane,2017-04-04 05:08:23,EMAIL_ORIGINALS_PREPROMOTE,EMAIL,GB,,,Better Call Saul,GMAIL.COM,,,,0
Jane,2017-04-04 05:08:23,INAPP_ORIGINALS_PREPROMOTE,NOTIFICATIONS,GB,,,Better Call Saul,GMAIL.COM,,,,0
Jane,2017-03-31 11:01:21,PUSH_NEW_ARRIVALS,PUSH,GB,,,Five Came Back,GMAIL.COM,,,--,0
Jane,2017-03-31 10:13:09,INAPP_NEW_ARRIVALS,NOTIFICATIONS,GB,,,Five Came Back,GMAIL.COM,,,,0
Jane,2017-03-31 10:13:09,EMAIL_NEW_ARRIVALS,EMAIL,GB,,,Five Came Back,GMAIL.COM,,,,0
Jane,2017-03-24 12:15:44,PUSH_NEW_ARRIVALS,PUSH,GB,,,The Most Hated Woman in America,GMAIL.COM,,,--,0
